employee_id,first_name,last_name,email,phone_number,department,job_title,hire_date,days_service,base_salary,bonus_percentage,status,birth_date,address,city,state,zip_code,country,gender,education,performance_score,last_review_date,employee_level,vacation_days,sick_days,work_location,shift,emergency_contact,ssn,bank_account
EMP000000000787,James,Walker,james.walker@company.com,5576349769,HHRR,HR Manager,2023-02-01,820,57703.48,4.34,Active,1987-07-17,896 Barber Mountain,Pittsburgh,PA,31683,USA,M,Professional,74.56,2023-09-19,Senior,12,3,Office,Day,341-858-9616,886-54-5813,OYAR10867186165105
EMP000000000788,Randy,Hall,randy.hall@company.com,(250)541-6689,Legal,Contract Specialist,2024-04-01,395,72468.39,3.43,Active,1973-01-10,3716 Davis Route Suite 827,Orlando,FL,54287,USA,M,Professional,86.71,2024-04-04,Mid,14,5,Office,Day,+1-754-221-0664,629-14-2057,TKKR21031949732731
EMP000000000789,Anthony,Gonzalez,anthony.gonzalez@company.com,(212)887-4626x98041,Support,Service Desk Analyst,2021-06-05,1426,54595.27,5.0,Inactive,1961-10-23,425 Lyons Dam,Sacramento,CA,98856,USA,M,Master,66.63,2023-03-08,Senior,11,9,Office,Day,001-343-537-0257x91334,829-66-4527,TLDN29848144490478
EMP000000000790,William,Martin,william.martin@company.com,914.533.2777,Marketing,Marketing Manager,2024-01-22,465,48320.2,1.18,Active,2002-09-07,205 Buchanan Summit Apt. 322,Boston,MA,62573,USA,M,Professional,68.49,2024-01-28,Mid,15,9,Remote,Day,+1-483-926-4907x51748,543-79-7737,SVEY06764587165587
EMP000000000791,Christopher,Hernandez,christopher.hernandez@company.com,+1-695-290-5201x5714,Finance,Financial Analyst,2025-04-12,19,86059.67,9.57,Active,1977-12-18,602 Chad Fall Apt. 232,Tacoma,WA,48434,USA,M,Master,85.57,2025-04-25,Entry,17,7,Remote,Day,001-535-971-6162,608-68-7706,QRJE11357906215867
EMP000000000792,Sarah,Camacho,sarah.camacho@company.com,+1-861-738-4949x6575,Legal,Corporate Lawyer,2021-11-15,1263,85904.35,3.98,Active,2002-04-22,980 John Springs,Chicago,IL,08896,USA,F,Professional,73.85,2023-07-07,Senior,16,9,Remote,Day,001-908-535-1690x04970,578-77-4636,HYBD06785730997870
EMP000000000793,Valerie,Bowen,valerie.bowen@company.com,3265062429,Research,Market Researcher,2021-08-16,1354,33914.51,5.95,Active,1991-11-23,05294 Medina Canyon,Savannah,GA,26872,USA,F,Professional,71.35,2021-12-20,Senior,9,8,Hybrid,Day,(740)204-0748x2005,290-24-7961,MNRM29471934985173
EMP000000000794,Roy,Berger,roy.berger@company.com,(552)262-5315,Customer Service,Call Center Supervisor,2020-05-04,1823,40639.52,5.56,Active,1992-02-28,361 Kimberly Route Apt. 133,Savannah,GA,55295,USA,M,High School,81.16,2022-03-08,Senior,16,6,Hybrid,Day,(938)666-7035x17318,857-33-0345,QQHQ44844858686006
EMP000000000795,Christine,Williams,christine.williams@company.com,+1-794-408-6312,Training,Corporate Trainer,2022-05-02,1095,73066.78,7.15,Active,1962-05-16,2377 Graves Streets,Tampa,FL,78312,USA,F,Master,57.02,2022-06-17,Senior,20,4,Office,Night,481.880.9831,156-31-0234,DBKK49394799463192
EMP000000000796,Theresa,Davis,theresa.davis@company.com,(814)329-9540,Research,Academic Researcher,2023-03-14,779,42864.83,3.68,Active,1979-08-11,3601 Rose Drive,New York,NY,33011,USA,F,High School,81.5,2023-09-08,Senior,5,2,Office,Day,248.397.4353x521,194-37-6852,VUTP91239441458260
EMP000000000797,Angela,Wise,angela.wise@company.com,639.956.5812,Logistics,Transportation Coordinator,2024-12-24,128,105718.06,6.31,Active,1989-02-07,0269 Johnson Ridges,Savannah,GA,93658,USA,F,Professional,70.17,2025-04-25,Entry,20,10,Remote,Day,001-455-223-4235x69035,845-08-6315,PHAH73360597259794
EMP000000000798,Alisha,Welch,alisha.welch@company.com,001-971-978-6829x35080,R&D,Product Development Engineer,2023-09-27,582,82786.65,7.32,Active,1963-11-02,64147 Smith Path,Springfield,IL,35436,USA,F,Professional,67.64,2023-11-01,Mid,16,6,Office,Day,001-299-835-4503x4173,363-86-9922,TSXS41046697067274
EMP000000000799,Martin,Harris,martin.harris@company.com,+1-468-404-9714x17261,Quality,Process Improvement Specialist,2021-09-01,1338,30353.32,3.57,Active,2004-12-14,65979 Soto Mountain,Augusta,GA,80668,USA,M,High School,90.59,2021-11-20,Senior,12,4,Office,Night,266.422.7574,110-21-6408,EYXM96282372251183
EMP000000000800,Curtis,Estrada,curtis.estrada@company.com,458-456-7893,Marketing,Digital Marketing Specialist,2021-02-25,1526,75741.7,4.11,Active,1977-06-09,900 Andersen Mill Apt. 812,Sacramento,CA,82553,USA,M,Professional,72.78,2023-09-17,Senior,13,3,Office,Flexible,+1-894-221-9169x1219,727-50-9936,AVZF32418100198945
EMP000000000801,Kimberly,Walters,kimberly.walters@company.com,781.518.9761x232,Procurement,Vendor Manager,2024-10-22,191,48331.04,1.94,Active,1978-02-23,63823 Jay Ports Apt. 234,New York,NY,53393,USA,Other,Master,73.79,2024-11-01,Entry,14,6,Remote,Day,798-790-2260,841-43-6671,GBUD19638544407009
EMP000000000802,Eric,Ruiz,eric.ruiz@company.com,746.565.3335x19428,Finance,Budget Manager,2020-05-18,1809,119296.87,3.12,Active,1982-08-08,40864 Williamson Skyway,Cleveland,OH,10631,USA,M,PhD,78.39,2022-01-07,Senior,17,5,Office,Day,001-806-924-5671,710-23-6714,QKMZ33255509235851
EMP000000000803,Faith,Fuller,faith.fuller@company.com,949.322.7871,HHRR,Employee Relations Specialist,2021-02-27,1524,56289.74,5.44,Active,1996-01-08,5037 Lopez Gardens Suite 471,Sacramento,CA,03367,USA,F,Professional,81.71,2022-06-05,Senior,11,3,Office,Flexible,(390)969-2529,612-16-4283,NKWI31566532988437
EMP000000000804,Cesar,Love,cesar.love@company.com,5292561243,Quality,Quality Assurance Manager,2024-03-27,400,86520.75,5.54,Active,2000-05-26,45223 Singleton Fall Suite 174,Austin,TX,33052,USA,M,Professional,77.26,2024-04-07,Mid,19,7,Hybrid,Day,+1-726-483-6922x16344,489-53-8232,JUKK38916115010584
EMP000000000805,Eric,Ali,eric.ali@company.com,+1-203-834-7404,Design,Industrial Designer,2025-01-15,106,57322.92,6.5,Active,2001-05-12,9632 Brian Field,Spokane,WA,62818,USA,M,Professional,94.72,2025-03-07,Entry,13,7,Hybrid,Flexible,432.267.3500x7738,313-94-1811,YEBO20698973759843
EMP000000000806,Bianca,Bailey,bianca.bailey@company.com,2383882301,Research,Academic Researcher,2021-10-20,1289,41973.71,5.91,Active,1985-09-05,92408 Eric Way Suite 365,Austin,TX,62407,USA,F,Professional,72.36,2023-05-14,Senior,20,3,Remote,Flexible,809-271-0731x210,384-36-6833,VPJS76620899085124
EMP000000000807,Spencer,Stanley,spencer.stanley@company.com,488-279-8390x288,HHRR,Recruitment Specialist,2023-03-25,768,67983.79,3.5,Active,1971-09-22,512 Kayla Crossing,Boston,MA,98475,USA,M,Professional,72.81,2023-09-06,Senior,12,5,Remote,Day,979-554-1886x877,031-39-4155,DFGW12965328086162
EMP000000000808,Michael,Curtis,michael.curtis@company.com,(230)421-5007x336,Engineering,Electrical Engineer,2020-06-01,1795,40562.71,3.74,Active,2005-06-05,0202 Wilson Port,Tacoma,WA,08019,USA,Other,High School,72.67,2022-12-09,Senior,20,5,Hybrid,Night,001-251-525-0517x9530,667-33-6629,CPQK27979435779171
EMP000000000809,Timothy,Anderson,timothy.anderson@company.com,001-440-881-0045,Sales,Regional Sales Director,2022-06-13,1053,43699.48,4.83,Active,1990-08-06,324 Garcia Lock Suite 450,Springfield,MA,97482,USA,M,High School,86.27,2023-12-22,Senior,17,5,Hybrid,Day,321.626.1806,122-15-9261,GUGW88121981909520
EMP000000000810,Steve,White,steve.white@company.com,+1-628-635-5212x698,Training,Instructional Designer,2022-01-25,1192,33507.09,3.26,Active,1968-12-14,035 Martinez Loop,Allentown,PA,38653,USA,M,High School,77.94,2023-01-02,Senior,15,1,Remote,Day,(737)735-5957,743-81-4878,HTKC96541168305685
EMP000000000811,Joe,Schneider,joe.schneider@company.com,796-479-6943x4814,IT,Software Developer,2020-08-01,1734,57287.49,3.83,Inactive,1991-06-29,2341 Lambert Glens Suite 077,New York,NY,00753,USA,M,High School,72.74,2023-06-19,Senior,15,6,Office,Night,758.785.2696x64354,506-01-4417,LAOC59508020085715
EMP000000000812,Ricky,Green,ricky.green@company.com,(876)933-0150x74387,Development,Mobile App Developer,2023-06-21,680,43059.49,7.22,Active,2005-07-15,0990 Benton Crossroad Suite 873,Springfield,MA,56301,USA,M,Professional,71.05,2023-07-20,Mid,14,3,Office,Day,4916404152,122-24-7976,RYEJ74279875121854
EMP000000000813,Laurie,Haynes,laurie.haynes@company.com,979-265-6837,Procurement,Supply Chain Analyst,2023-04-01,761,84217.19,3.91,Active,1995-12-12,203 Katelyn Cape,Springfield,MA,79003,USA,F,Master,66.21,2024-03-29,Senior,13,8,Remote,Day,624-305-3923,265-06-1448,FIPZ39474860911489
EMP000000000814,Nicole,Macdonald,nicole.macdonald@company.com,746-974-5128x3775,Finance,Tax Specialist,2024-11-22,160,42020.96,5.54,Active,1966-10-03,172 Joshua Knoll Suite 837,San Diego,CA,82270,USA,F,High School,84.74,2025-01-10,Entry,17,4,Office,Day,221.201.1579x33690,787-86-4467,WDXS58050265397339
EMP000000000815,Dana,Flores,dana.flores@company.com,001-953-296-4077x3495,IT,IT Support Specialist,2025-04-20,11,75634.88,5.12,Active,1964-11-10,2516 Jones Trail Suite 215,Cincinnati,OH,73967,USA,F,Master,89.05,2025-04-24,Entry,10,5,Hybrid,Day,001-701-869-4379x356,037-30-9886,YEHI62645949114278
EMP000000000816,Joshua,Perez,joshua.perez@company.com,+1-849-993-2013,Design,Industrial Designer,2022-02-25,1161,36701.11,5.19,Active,1962-02-11,6641 Calvin Views,Boston,MA,98568,USA,M,Professional,76.99,2022-03-21,Senior,11,4,Hybrid,Night,535-943-7966,321-36-7983,MGXF40988725297303
EMP000000000817,Eric,Boyd,eric.boyd@company.com,425.856.8569x438,Design,Industrial Designer,2020-07-24,1742,36797.88,3.03,Active,1981-10-16,7612 Amanda Tunnel Apt. 113,Columbus,OH,08359,USA,M,Professional,66.43,2023-02-14,Senior,11,5,Remote,Night,001-347-833-6928x4847,814-03-4535,DXPK89623153012565
EMP000000000818,Regina,Mcbride,regina.mcbride@company.com,001-269-261-7090x2392,Logistics,Warehouse Supervisor,2021-05-28,1434,74167.92,4.96,Active,1980-10-05,36729 Reese Expressway Suite 352,San Antonio,TX,41123,USA,Other,Professional,77.29,2022-12-01,Senior,15,9,Office,Day,368.722.9438,413-38-8273,CHKT64716794649313
EMP000000000819,Joseph,Gonzalez,joseph.gonzalez@company.com,+1-753-427-9276,Legal,Contract Specialist,2023-11-06,542,98982.16,5.77,Active,2000-01-15,80563 Walsh Radial,Pittsburgh,PA,26821,USA,M,Master,65.26,2024-01-19,Mid,13,7,Office,Day,+1-859-311-6069x5547,016-78-9174,QAKW27015108019968
EMP000000000820,Anna,Hendricks,anna.hendricks@company.com,+1-729-920-0430x137,Operations,Supply Chain Coordinator,2024-12-27,125,43137.65,6.06,Active,1981-06-02,848 Valentine Orchard Apt. 977,San Diego,CA,76266,USA,F,Professional,79.69,2025-03-04,Entry,25,4,Remote,Night,+1-364-266-0439x063,740-60-0602,CCJS28678086908159
EMP000000000821,Mary,Reeves,mary.reeves@company.com,759-748-9060,Customer Service,Customer Success Manager,2021-12-02,1246,97062.05,5.11,Active,1978-04-01,366 Sean Village,New York,NY,07964,USA,F,Master,97.93,2022-04-04,Senior,18,4,Hybrid,Night,891-497-3330x63780,852-93-2872,BVSM22266273706333
EMP000000000822,Martin,Smith,martin.smith@company.com,264-469-2959x988,Logistics,Transportation Coordinator,2022-03-07,1151,64021.24,5.17,Active,1963-07-21,07502 Daniel Greens Apt. 322,Augusta,GA,65695,USA,M,Master,60.79,2023-10-29,Senior,11,4,Remote,Flexible,404-421-2058x83143,877-89-1858,YJTQ71573800997471
EMP000000000823,John,Chapman,john.chapman@company.com,001-485-699-9095x084,Marketing,Content Strategist,2025-01-03,118,40688.13,5.77,Inactive,1984-09-29,488 Tran Plains Suite 517,Philadelphia,PA,37322,USA,M,High School,65.58,2025-01-08,Entry,19,4,Hybrid,Day,890-983-1225x029,639-96-7927,XFLD63034889860312
EMP000000000824,Natasha,Hickman,natasha.hickman@company.com,298.982.5043,Operations,Logistics Specialist,2022-11-29,884,42067.3,6.96,Inactive,1985-04-12,982 Andrew Parkway,San Diego,CA,85862,USA,F,High School,69.87,2023-08-03,Senior,9,11,Office,Day,444.402.9770x8444,333-34-7431,AQIN31767114277761
EMP000000000825,Sherry,Porter,sherry.porter@company.com,822-567-5019,IT,Systems Administrator,2020-10-11,1663,72638.35,7.12,Active,1961-08-02,0037 Yang Cliff Suite 635,Boston,MA,72170,USA,F,Professional,92.13,2022-12-13,Senior,19,5,Office,Night,224-776-2409,174-34-9428,QLQB66131143785165
EMP000000000826,Judy,Watson,judy.watson@company.com,6045075473,IT,Systems Administrator,2020-05-11,1816,62562.44,4.6,Active,2001-06-22,3153 Morton Trail,Seattle,WA,81240,USA,F,Professional,79.49,2022-01-21,Senior,8,6,Office,Day,001-441-251-6310x62235,526-20-9588,HBDJ95074507272479
EMP000000000827,Christopher,Peters,christopher.peters@company.com,302.276.9146x18281,IT,Systems Administrator,2024-08-15,259,64658.08,5.87,Active,2004-03-02,520 Freeman Underpass Suite 162,Tampa,FL,18241,USA,M,Professional,92.16,2025-01-03,Entry,18,5,Remote,Night,001-431-514-4936x28491,156-10-7456,TREK46758548187130
EMP000000000828,Eric,Lee,eric.lee@company.com,334-599-6047x346,Development,Web Developer,2021-01-25,1557,47829.4,5.31,Inactive,1988-04-30,333 Davis Center,Sacramento,CA,06618,USA,M,Professional,76.45,2021-04-26,Senior,13,5,Office,Flexible,001-589-763-0521x261,438-36-1982,JALJ20392370976415
EMP000000000829,Gabriel,Howell,gabriel.howell@company.com,714.538.1806x04790,IT,Network Engineer,2023-07-09,662,75277.36,2.39,Active,2002-12-14,93808 Harris Flats,Seattle,WA,65681,USA,M,Master,80.43,2023-10-07,Mid,23,8,Office,Night,001-296-991-2572,193-43-5337,FCUU58476685555504
EMP000000000830,Cody,Phillips,cody.phillips@company.com,001-671-736-3060x16456,Legal,Compliance Officer,2024-05-04,362,69735.79,5.3,Active,1968-04-03,8851 Mendez Terrace Apt. 336,San Diego,CA,85938,USA,M,Professional,84.23,2024-08-24,Entry,11,9,Remote,Day,8778809632,550-80-9747,FYEQ31689785160315
EMP000000000831,Barbara,Anderson,barbara.anderson@company.com,850-937-5826x66044,IT,Database Administrator,2022-05-01,1096,49475.23,5.56,Active,1981-09-20,2088 Robert Alley Suite 874,Springfield,IL,80934,USA,F,Professional,88.25,2024-02-20,Senior,16,4,Office,Night,8576767933,788-74-6613,RXYG65978543149654
EMP000000000832,Wendy,Garcia,wendy.garcia@company.com,2888927299,HHRR,Payroll Coordinator,2021-08-18,1352,84910.87,5.34,Active,1993-09-28,665 Tamara Ridges,New York,NY,21368,USA,F,Professional,79.97,2023-01-28,Senior,15,9,Office,Day,+1-474-200-8189x5041,043-94-1467,ZNAF69846989662700
EMP000000000833,Alicia,Dorsey,alicia.dorsey@company.com,001-265-670-1067x312,Procurement,Supply Chain Analyst,2022-06-05,1061,47869.33,5.83,Active,1989-02-18,35403 Brown Keys,Los Angeles,CA,10107,USA,F,Master,93.98,2023-07-21,Senior,16,7,Remote,Day,629-575-7045x3226,010-84-5452,UMUQ73938624422020
EMP000000000834,Raymond,Buck,raymond.buck@company.com,(343)474-3123,Support,Technical Support Specialist,2025-03-30,32,59033.68,2.62,Inactive,1979-02-05,45866 Barr Orchard Suite 179,Austin,TX,48759,USA,M,Professional,71.57,2025-04-01,Entry,8,5,Hybrid,Flexible,577-970-6004x338,577-29-4672,ZREL26299392143345
EMP000000000835,Dwayne,Jones,dwayne.jones@company.com,(966)693-0006,Research,Data Scientist,2024-04-26,370,63350.02,6.17,Active,1992-06-11,2953 Reynolds Estates,Peoria,IL,21504,USA,M,Professional,72.82,2024-04-26,Mid,16,6,Hybrid,Day,936-289-4899,203-95-7671,AFFM08556139466224
EMP000000000836,Rachel,Baxter,rachel.baxter@company.com,7153926569,Engineering,Civil Engineer,2024-08-14,260,119739.08,4.81,Active,1990-03-15,401 Harris Meadows Apt. 256,Orlando,FL,05338,USA,F,Master,78.45,2025-02-25,Entry,18,5,Office,Day,7106317130,073-15-1294,JHAC24589748570232
EMP000000000837,Amber,Riley,amber.riley@company.com,001-662-538-7487x36082,Quality,Quality Control Inspector,2024-06-01,334,83435.51,5.96,Active,1984-07-31,47183 Thomas Orchard,Augusta,GA,64679,USA,F,PhD,79.37,2024-12-12,Entry,12,7,Office,Night,001-291-963-7985x8699,370-93-4499,BSZW67197660983437
EMP000000000838,Timothy,Murphy,timothy.murphy@company.com,262-627-9228x7209,Sales,Sales Coordinator,2024-04-20,376,67792.45,5.66,Inactive,1976-08-27,87103 Vanessa Union,Tacoma,WA,91326,USA,M,Professional,80.09,2024-04-22,Mid,13,4,Office,Night,876.375.8987x5491,166-87-1960,INUL27364486063045
EMP000000000839,Jacob,Kennedy,jacob.kennedy@company.com,(302)879-8110,Development,Web Developer,2020-08-09,1726,59310.14,2.47,Active,1960-07-29,756 Ballard Pike Apt. 100,Miami,FL,75055,USA,M,Professional,82.88,2021-05-12,Senior,14,4,Hybrid,Day,001-833-219-4529,096-25-9188,RVEM83166821606678
EMP000000000840,Megan,Heath,megan.heath@company.com,597-971-2558x68159,Sales,Sales Representative,2024-08-10,264,84536.58,7.64,Active,1968-02-14,780 David Ville,Cincinnati,OH,53510,USA,Other,PhD,62.75,2025-01-01,Entry,11,4,Office,Day,549-938-2546,739-02-8007,XFER56314194556415
EMP000000000841,Collin,Anthony,collin.anthony@company.com,(205)576-9644,Development,Software Engineer,2025-04-18,13,114126.52,6.46,Active,1992-07-15,78756 Ernest Street,Sacramento,CA,22736,USA,M,Master,67.19,2025-04-23,Entry,20,4,Remote,Day,(328)888-1889x2518,140-10-2625,VYLD34793758350278
EMP000000000842,Bruce,May,bruce.may@company.com,(365)249-9884,IT,Database Administrator,2024-01-03,484,32458.06,8.34,Active,2003-10-14,33920 King Union,San Antonio,TX,36904,USA,M,High School,65.23,2024-03-31,Mid,17,5,Office,Day,001-398-669-2083x0163,683-91-7067,REXU15215740853152
EMP000000000843,Jonathan,Craig,jonathan.craig@company.com,324.894.9729,IT,IT Support Specialist,2021-08-04,1366,118463.94,2.71,Active,2004-07-31,233 Tammy Turnpike,Worcester,MA,61914,USA,M,Master,79.45,2022-06-07,Senior,16,4,Office,Day,001-619-394-1380,605-42-3929,HPKF04626013394604
EMP000000000844,Stephen,Allen,stephen.allen@company.com,678-426-8520x7146,Operations,Production Supervisor,2021-08-31,1339,65735.62,2.19,Active,1968-03-05,44730 Gill Lakes Suite 328,Peoria,IL,43966,USA,M,Professional,80.31,2023-02-08,Senior,17,6,Hybrid,Night,440-757-1116x82399,376-95-4573,MWWZ43116467948064
EMP000000000845,Raymond,Lynch,raymond.lynch@company.com,319-565-1035x0409,Quality,Process Improvement Specialist,2024-02-09,447,40630.34,3.27,Active,1998-06-26,047 Louis Passage Suite 364,Springfield,MA,03787,USA,M,Professional,73.69,2024-03-08,Mid,18,6,Hybrid,Day,646.721.6049x36721,632-38-4008,ZXTA21375387039133
EMP000000000846,Michelle,Villa,michelle.villa@company.com,001-496-605-3945x10281,IT,Database Administrator,2023-11-11,537,127406.92,4.47,Active,1973-03-17,49539 Thomas Views Apt. 356,Philadelphia,PA,26843,USA,F,Master,88.06,2023-12-16,Mid,15,6,Office,Day,322-327-9677,163-03-4818,UZSY14019881339218
EMP000000000847,Kimberly,Cruz,kimberly.cruz@company.com,+1-626-362-1486x7932,Finance,Budget Manager,2024-12-28,124,69177.94,5.4,Active,2005-08-03,916 Angela Shoals,Chicago,IL,73077,USA,Other,Professional,75.21,2025-03-21,Entry,13,3,Remote,Day,389.806.5447x885,743-83-2220,LDLI18238547162245
EMP000000000848,Jose,Gonzales,jose.gonzales@company.com,(822)811-8337,Marketing,Market Research Analyst,2023-03-28,765,86271.5,4.19,Active,1972-08-17,866 Garcia Parkways Suite 568,Tacoma,WA,83370,USA,M,Professional,80.55,2024-04-25,Senior,15,4,Office,Day,7539000748,402-09-2341,OECC35480033498758
EMP000000000849,John,Jenkins,john.jenkins@company.com,(864)801-8853,Finance,Tax Specialist,2025-03-13,49,46700.86,8.12,Active,1988-08-05,675 Gross Loaf,Cleveland,OH,64796,USA,Other,Professional,83.95,2025-04-27,Entry,16,8,Remote,Day,584-237-1595,782-62-3924,WBOA90041299336600
EMP000000000850,Jasmine,Jones,jasmine.jones@company.com,(480)339-4525,Security,Safety Coordinator,2022-10-01,943,50852.71,6.22,Active,1980-07-25,3100 Smith Crest,Savannah,GA,60592,USA,Other,Professional,76.05,2024-04-16,Senior,11,12,Hybrid,Flexible,001-265-599-2278x345,087-08-6005,TTMN87227792042700
EMP000000000851,Timothy,Russell,timothy.russell@company.com,+1-292-380-6113x2061,Legal,Contract Specialist,2022-01-07,1210,65939.68,1.63,Active,1977-10-01,14120 Boyd Club,Pittsburgh,PA,55623,USA,M,Master,77.53,2023-09-17,Senior,19,11,Office,Day,295-759-8967x7894,458-39-2561,TZZZ63959984166925
EMP000000000852,Alan,Combs,alan.combs@company.com,+1-627-942-9903,Operations,Operations Analyst,2022-09-19,955,69986.88,2.04,Active,1965-05-03,9477 Emily Fork,Jacksonville,FL,62912,USA,M,Professional,66.27,2023-11-25,Senior,13,2,Remote,Night,6827077986,438-56-0747,YKBZ17641030309774
EMP000000000853,Michelle,Carter,michelle.carter@company.com,783-314-1026x2071,Marketing,Brand Manager,2020-12-25,1588,155380.84,4.36,Active,1983-03-19,2244 Carpenter Via,Springfield,IL,18208,USA,F,PhD,64.5,2022-06-02,Senior,11,3,Office,Night,(622)859-5721x0193,074-31-2081,XALI86192641076759
EMP000000000854,David,Davis,david.davis@company.com,429-208-6535,Development,DevOps Engineer,2023-08-18,622,91228.39,5.29,Active,2002-12-29,23844 Cowan Mission,Cleveland,OH,89177,USA,M,Professional,68.8,2024-01-29,Mid,20,4,Office,Day,+1-879-692-8032,663-68-0086,KVLD50809419941413
EMP000000000855,Samantha,Oliver,samantha.oliver@company.com,(934)754-0663,Research,Data Scientist,2023-05-30,702,51596.29,6.52,Leave,2006-09-15,267 Cody Expressway Apt. 641,Tampa,FL,84100,USA,F,Professional,76.76,2023-11-11,Mid,8,7,Hybrid,Night,642-884-8001x7569,869-59-8417,OWKH00951580387800
EMP000000000856,Sheri,Montgomery,sheri.montgomery@company.com,6252314513,Legal,Contract Specialist,2020-11-09,1634,47957.86,2.88,Active,1995-02-21,82839 Clark Street Apt. 681,Houston,TX,82986,USA,Other,Professional,90.91,2022-04-12,Senior,13,2,Remote,Day,+1-867-814-8927,223-93-3572,FIQE60804614990770
EMP000000000857,Cynthia,Taylor,cynthia.taylor@company.com,(465)998-2621,R&D,Product Development Engineer,2024-11-03,179,31928.2,6.32,Active,1991-06-15,240 Susan Summit Apt. 280,Atlanta,GA,97346,USA,F,High School,84.46,2025-02-07,Entry,5,8,Office,Day,(974)506-7622x5953,035-11-3812,FTIG45224846474233
EMP000000000858,Ryan,Vasquez,ryan.vasquez@company.com,(640)653-2895,Design,Graphic Designer,2024-06-27,308,47505.98,0.0,Active,1995-06-13,1533 Stacey Points,Columbus,OH,76431,USA,M,Professional,62.2,2024-10-18,Entry,14,11,Office,Day,+1-858-471-7368,440-27-4356,VTLT25222430522433
EMP000000000859,John,Huff,john.huff@company.com,746-521-7618x768,Design,Industrial Designer,2020-08-30,1705,83872.74,3.4,Active,1997-02-19,07795 Johnson Isle,Albany,NY,30488,USA,M,Professional,91.54,2023-01-21,Senior,12,6,Office,Night,+1-835-961-5663x3039,459-93-3942,PNTB65091988730902
EMP000000000860,Christopher,Lee,christopher.lee@company.com,3388809472,Marketing,Marketing Manager,2022-06-24,1042,30517.98,4.01,Active,2003-12-15,0633 Louis Pass,Atlanta,GA,31547,USA,M,High School,75.06,2023-07-25,Senior,16,5,Office,Day,001-690-488-7600,368-69-1467,UTBJ18111344157354
EMP000000000861,Denise,Guzman,denise.guzman@company.com,+1-929-448-2101x74632,HHRR,Payroll Coordinator,2021-12-27,1221,80671.35,3.35,Active,2001-02-23,44226 Mckee Vista Apt. 294,Atlanta,GA,97461,USA,F,Professional,70.24,2022-02-02,Senior,11,6,Office,Day,5727155959,457-30-0910,WIQX87243433189788
EMP000000000862,Bradley,Lewis,bradley.lewis@company.com,944.519.7674,Sales,Account Manager,2020-11-26,1617,109327.53,5.59,Active,1988-10-21,09995 James Branch Suite 083,Tacoma,WA,17429,USA,M,Professional,71.56,2021-07-24,Senior,14,3,Office,Day,849-493-4440x13947,252-14-6052,HXCJ87406332192074
EMP000000000863,Derrick,Paul,derrick.paul@company.com,786-595-1265,Research,Data Scientist,2021-07-14,1387,45750.5,10.42,Active,1995-05-04,8958 Beth Lodge,San Antonio,TX,50490,USA,M,High School,96.27,2022-01-03,Senior,14,2,Office,Day,+1-294-487-0581,699-50-8607,OSYN81182179264960
EMP000000000864,Anna,Gibbs,anna.gibbs@company.com,373-713-2013x090,IT,IT Support Specialist,2022-06-03,1063,142807.47,9.05,Active,1990-03-12,458 Alan Cliffs Apt. 629,Cincinnati,OH,49578,USA,F,Master,82.67,2023-07-23,Senior,16,8,Office,Night,836-425-4641x158,203-72-4306,LCPA56878152722633
EMP000000000865,Lisa,Gonzalez,lisa.gonzalez@company.com,912.673.0731x225,Training,Corporate Trainer,2023-01-28,824,30000.0,6.25,Active,1980-12-30,9698 Marie Isle,Columbus,OH,28041,USA,F,Professional,83.83,2024-04-24,Senior,10,4,Remote,Day,+1-778-366-1319x738,626-24-7415,ZJHG99446826986665
EMP000000000866,Brittany,Harris,brittany.harris@company.com,001-713-808-7481x2958,Research,Research Analyst,2025-02-27,63,83025.22,7.96,Leave,1970-06-16,6677 Moore Oval Suite 860,Sacramento,CA,16510,USA,Other,Master,78.73,2025-03-15,Entry,11,5,Hybrid,Day,+1-311-653-6132,654-62-3634,BGNM75985761050753
EMP000000000867,Christopher,Baker,christopher.baker@company.com,(443)516-9962,HHRR,Employee Relations Specialist,2022-05-03,1094,71284.8,3.79,Active,1959-10-18,0217 George Port Apt. 245,Miami,FL,73644,USA,M,Professional,65.12,2022-09-13,Senior,20,6,Office,Night,4944626431,350-16-1308,CZKW90091894357775
EMP000000000868,Barbara,Webb,barbara.webb@company.com,001-373-942-8562x05991,Operations,Operations Manager,2021-03-31,1492,49834.05,2.85,Active,1963-03-20,430 Cortez Spur,Savannah,GA,72117,USA,F,High School,92.52,2022-04-04,Senior,11,4,Office,Day,001-650-675-3359x21928,891-78-4937,IVDO19550031951519
EMP000000000869,Michael,Johnson,michael.johnson@company.com,(247)497-6468,Development,Mobile App Developer,2023-05-11,721,47331.64,4.88,Active,1959-08-30,1291 Alexis Ridges,Chicago,IL,73490,USA,M,Professional,82.69,2024-04-14,Mid,15,3,Office,Day,+1-630-486-0570x95432,139-62-7116,KIJE65909691586215
EMP000000000870,Roger,Lewis,roger.lewis@company.com,001-640-264-0360,Operations,Production Supervisor,2025-04-01,30,47528.28,7.77,Active,1997-08-07,5202 Ashley Gardens,Spokane,WA,60346,USA,M,High School,84.47,2025-04-08,Entry,14,2,Office,Night,+1-975-680-0239x2386,310-30-1924,GTAY99985397887316
